Time (s);WE(1).Potential (V);WE(1).Current (A);Corrected time (s);Index;Current range;Overload
203.899463485203;0.50048828125;0.36773681640625;0;1;100 mA;Current overload
203.909463485178;0.499542236328125;0.227935791015625;0.00999999997475243;2;100 mA;
203.919463485153;0.49951171875;0.1783447265625;0.0199999999495049;3;100 mA;
203.929463485128;0.499542236328125;0.14996337890625;0.0299999999242573;4;100 mA;
203.939463485102;0.49951171875;0.1309814453125;0.0399999998990097;5;100 mA;
203.949463485077;0.499603271484375;0.117156982421875;0.0499999998737621;6;100 mA;
203.959463485052;0.499603271484375;0.1065673828125;0.0599999998485146;7;100 mA;
203.969463485027;0.49957275390625;0.098114013671875;0.069999999823267;8;100 mA;
203.979463485001;0.4996337890625;0.09112548828125;0.0799999997980194;9;100 mA;
203.989463484976;0.499664306640625;0.08526611328125;0.0899999997727718;10;100 mA;
203.999463484951;0.4996337890625;0.08026123046875;0.0999999997475243;11;100 mA;
204.009463484926;0.499664306640625;0.075927734375;0.109999999722277;12;100 mA;
204.0194634849;0.49969482421875;0.0721435546875;0.119999999697029;13;100 mA;
204.029463484875;0.4996337890625;0.0687255859375;0.129999999671782;14;100 mA;
204.03946348485;0.4996337890625;0.065673828125;0.139999999646534;15;100 mA;
204.049463484825;0.49969482421875;0.062957763671875;0.149999999621286;16;100 mA;
204.059463484799;0.4996337890625;0.060455322265625;0.159999999596039;17;100 mA;
204.069463484774;0.499664306640625;0.05816650390625;0.169999999570791;18;100 mA;
204.079463484749;0.49969482421875;0.05609130859375;0.179999999545544;19;100 mA;
204.089463484724;0.49969482421875;0.054168701171875;0.189999999520296;20;100 mA;
204.099463484698;0.4996337890625;0.052398681640625;0.199999999495049;21;100 mA;
204.109463484673;0.4996337890625;0.050750732421875;0.209999999469801;22;100 mA;
204.119463484648;0.499664306640625;0.0492462158203125;0.219999999444553;23;100 mA;
204.129463484623;0.49969482421875;0.0478179931640625;0.229999999419306;24;100 mA;
204.139463484597;0.499603271484375;0.04647216796875;0.239999999394058;25;100 mA;
204.149463484572;0.499664306640625;0.04521484375;0.249999999368811;26;100 mA;
204.159463484547;0.499664306640625;0.0440338134765625;0.259999999343563;27;100 mA;
204.169463484522;0.499664306640625;0.04290771484375;0.269999999318316;28;100 mA;
204.179463484496;0.49969482421875;0.0418487548828125;0.279999999293068;29;100 mA;
204.189463484471;0.49969482421875;0.0408416748046875;0.28999999926782;30;100 mA;
